2.0773125674865858e-05	-2.7922801871332465e-06	-8.433306783320241e-05	2.2203553027709927e-05	-1.435610969329341e-06	-8.466970743529766e-05	2.1781576958620928e-05	-1.835828388581493e-06	-8.457039875267957e-05	2.1195101743954858e-05	-2.3920627678810943e-06	-8.443237651582051e-05
2.138688031253082e-05	-3.0488238361467777e-06	-8.403123201280339e-05	2.1852640734898342e-05	-1.1042373883430207e-06	-8.399060227032335e-05	2.1715241410299924e-05	-1.677890390445129e-06	-8.400258804435496e-05	2.1524279637129237e-05	-2.4751708340446695e-06	-8.401924623877179e-05
2.206522882499612e-05	-2.967473760541423e-06	-8.363407405974417e-05	2.136309379514112e-05	-1.1107575319755863e-06	-8.338991991492829e-05	2.1570223628948345e-05	-1.6584888194025082e-06	-8.346194538764896e-05	2.1858098991188896e-05	-2.419742473114501e-06	-8.356204858702348e-05
2.2591849435545815e-05	-2.5634983973130847e-06	-8.311043265668001e-05	2.0950178130174606e-05	-1.4399029632311358e-06	-8.290440201422363e-05	2.1434471165259113e-05	-1.7713636162853106e-06	-8.296518105374826e-05	2.210755640046131e-05	-2.2320377442589097e-06	-8.304965361715538e-05
2.2789999999999997e-05	-1.964285714285717e-06	-8.25e-05	2.0789999999999996e-05	-1.964285714285715e-06	-8.25e-05	2.1379999999999995e-05	-1.9642857142857157e-06	-8.25e-05	2.2199999999999998e-05	-1.964285714285716e-06	-8.25e-05
2.2591849435545815e-05	-1.3650730312583465e-06	-8.188956734331999e-05	2.0950178130174606e-05	-2.488668465340294e-06	-8.209559798577637e-05	2.1434471165259113e-05	-2.1572078122861204e-06	-8.203481894625174e-05	2.210755640046131e-05	-1.696533684312522e-06	-8.195034638284462e-05
2.206522882499612e-05	-9.610976680300083e-07	-8.136592594025583e-05	2.136309379514112e-05	-2.8178138965958453e-06	-8.161008008507171e-05	2.1570223628948345e-05	-2.2700826091689234e-06	-8.153805461235104e-05	2.1858098991188896e-05	-1.5088289554569302e-06	-8.143795141297652e-05
2.138688031253082e-05	-8.797475924246533e-07	-8.096876798719661e-05	2.185264073489834e-05	-2.824334040228411e-06	-8.100939772967665e-05	2.171524141029992e-05	-2.2506810381263023e-06	-8.099741195564504e-05	2.152427963712924e-05	-1.4534005945267617e-06	-8.098075376122821e-05
2.0773125674865858e-05	-1.136291241438185e-06	-8.066693216679758e-05	2.2203553027709927e-05	-2.4929604592420913e-06	-8.033029256470233e-05	2.1781576958620928e-05	-2.0927430399899387e-06	-8.042960124732043e-05	2.119510174395486e-05	-1.5365086606903364e-06	-8.056762348417949e-05
2.0396155656423432e-05	-1.6285713965850842e-06	-8.037040195947968e-05	2.2245109850164854e-05	-1.9258503721224022e-06	-7.966826692962468e-05	2.1699668363011136e-05	-1.8381530743388933e-06	-7.98753967634319e-05	2.0941597143577155e-05	-1.7162686943685929e-06	-8.016327212567246e-05
2.0319664486647218e-05	-2.172507110891431e-06	-7.9973565051846e-05	2.1915492739467632e-05	-1.3070847258432655e-06	-7.913429377093757e-05	2.144472340488561e-05	-1.5623843294324743e-06	-7.938187879880555e-05	2.0790433821229237e-05	-1.9172075073022225e-06	-7.972598002397801e-05
2.047911247946495e-05	-2.566065970837437e-06	-7.941010119481799e-05	2.128151250392772e-05	-8.386959339244706e-07	-7.879989880518202e-05	2.1044804496711203e-05	-1.3482700948137956e-06	-7.897990851012462e-05	2.0715820486681466e-05	-2.056491809948112e-06	-7.923009148987537e-05
2.0713176598833796e-05	-2.659474895959618e-06	-7.869349243397084e-05	2.050714595637741e-05	-6.704570768295004e-07	-7.865662117752518e-05	2.0567924995902046e-05	-1.257217333472885e-06	-7.866749819817664e-05	2.065239755930916e-05	-2.0727146393162333e-06	-7.868261541331936e-05
2.0831912850597247e-05	-2.4072696469224244e-06	-7.792267295512468e-05	1.9785358681318595e-05	-8.478323938939047e-07	-7.861033553563371e-05	2.0094092161255797e-05	-1.307866383537318e-06	-7.840747507438356e-05	2.0523179370660045e-05	-1.947235657279011e-06	-7.812553341637485e-05
2.0692635886146552e-05	-1.8840946694216949e-06	-7.724754688712031e-05	1.9262208533302483e-05	-1.2961774394218448e-06	-7.85157073339506e-05	1.9684184602391482e-05	-1.4696130222718007e-06	-7.814160000213567e-05	2.0270659817057552e-05	-1.7106590865717392e-06	-7.762165421893525e-05
2.0252453112879688e-05	-1.2587624734354489e-06	-7.680736411385345e-05	1.8984292666049395e-05	-1.8466797034353019e-06	-7.823779146669751e-05	1.935839999786433e-05	-1.673244120585345e-06	-7.781581539760851e-05	1.987834578106475e-05	-1.4321980562854056e-06	-7.722934018294245e-05
1.9577327044875315e-05	-7.355874959347221e-07	-7.666808714940276e-05	1.8889664464366282e-05	-2.295024748963239e-06	-7.771464131868141e-05	1.9092524925616445e-05	-1.8349907593198268e-06	-7.74059078387442e-05	1.937446658362515e-05	-1.1956214855781349e-06	-7.697682062933996e-05
1.8806507566029157e-05	-4.833822468975272e-07	-7.67868234011662e-05	1.8843378822474822e-05	-2.4724000660276445e-06	-7.699285404362259e-05	1.8832501801823352e-05	-1.88563980938426e-06	-7.693207500409795e-05	1.881738458668063e-05	-1.0701425035409117e-06	-7.684760244069083e-05
1.8089898805182014e-05	-5.767911720197089e-07	-7.702088752053504e-05	1.870010119481798e-05	-2.3041612089326733e-06	-7.621848749607227e-05	1.852009148987537e-05	-1.794587048043349e-06	-7.64551955032888e-05	1.8269908510124625e-05	-1.0863653329090333e-06	-7.678417951331853e-05
1.7526434948154002e-05	-9.703500319657117e-07	-7.718033551335278e-05	1.8365706229062435e-05	-1.8357724170138817e-06	-7.558450726053237e-05	1.8118121201194448e-05	-1.5804728134246715e-06	-7.60552765951144e-05	1.777401997602199e-05	-1.225649635554922e-06	-7.670956617877076e-05
1.712959804052032e-05	-1.5142857462720626e-06	-7.710384434357657e-05	1.783173307037532e-05	-1.2170067707347415e-06	-7.525489014983514e-05	1.7624603236568095e-05	-1.3047040685182513e-06	-7.580033163698887e-05	1.7336727874327544e-05	-1.4265884484885526e-06	-7.655840285642284e-05
1.6833067833202413e-05	-2.00656590141896e-06	-7.672687432513414e-05	1.7169707435297664e-05	-6.498966836150551e-07	-7.529644697229006e-05	1.7070398752679565e-05	-1.0501141028672068e-06	-7.571842304137906e-05	1.6932376515820512e-05	-1.606348482166808e-06	-7.630489825604514e-05
1.6531232012803394e-05	-2.2631095504324913e-06	-7.611311968746919e-05	1.6490602270323355e-05	-3.1852310262873445e-07	-7.564735926510165e-05	1.6502588044354966e-05	-8.921761047308426e-07	-7.578475858970008e-05	1.6519246238771783e-05	-1.689456548330383e-06	-7.597572036287076e-05
1.6134074059744162e-05	-2.181759474827136e-06	-7.543477117500387e-05	1.5889919914928283e-05	-3.250432462612999e-07	-7.613690620485888e-05	1.5961945387648965e-05	-8.727745336882217e-07	-7.592977637105165e-05	1.6062048587023476e-05	-1.6340281874002144e-06	-7.56419010088111e-05
1.561043265668001e-05	-1.777784111598798e-06	-7.490815056445418e-05	1.5404402014223628e-05	-6.541886775168484e-07	-7.654982186982539e-05	1.546518105374826e-05	-9.856493305710234e-07	-7.606552883474089e-05	1.5549653617155377e-05	-1.4463234585446231e-06	-7.539244359953869e-05
1.4999999999999999e-05	-1.1785714285714298e-06	-7.471e-05	1.4999999999999999e-05	-1.1785714285714276e-06	-7.671e-05	1.4999999999999999e-05	-1.1785714285714283e-06	-7.612e-05	1.4999999999999999e-05	-1.1785714285714291e-06	-7.53e-05
1.4389567343319985e-05	-5.793587455440577e-07	-7.490815056445418e-05	1.4595597985776368e-05	-1.7029541796260096e-06	-7.654982186982539e-05	1.4534818946251735e-05	-1.371493526571834e-06	-7.606552883474089e-05	1.4450346382844618e-05	-9.108193985982339e-07	-7.539244359953869e-05
1.3865925940255834e-05	-1.753833823157208e-07	-7.543477117500388e-05	1.4110080085071713e-05	-2.0320996108815576e-06	-7.613690620485888e-05	1.4038054612351029e-05	-1.484368323454636e-06	-7.592977637105165e-05	1.3937951412976518e-05	-7.231146697426432e-07	-7.56419010088111e-05
1.3468767987196605e-05	-9.403330671036565e-08	-7.611311968746917e-05	1.3509397729676644e-05	-2.0386197545141233e-06	-7.564735926510165e-05	1.3497411955645032e-05	-1.464966752412015e-06	-7.578475858970008e-05	1.3480753761228216e-05	-6.676863088124743e-07	-7.597572036287076e-05
1.3166932166797584e-05	-3.505769557238984e-07	-7.672687432513414e-05	1.2830292564702332e-05	-1.7072461735278015e-06	-7.529644697229006e-05	1.292960124732043e-05	-1.3070287542756502e-06	-7.571842304137906e-05	1.3067623484179486e-05	-7.507943749760497e-07	-7.630489825604514e-05
1.2870401959479677e-05	-8.428571108707961e-07	-7.710384434357657e-05	1.2168266929624676e-05	-1.1401360864081144e-06	-7.525489014983514e-05	1.23753967634319e-05	-1.0524387886246054e-06	-7.580033163698887e-05	1.266327212567245e-05	-9.305544086543033e-07	-7.655840285642284e-05
1.2473565051845999e-05	-1.3867928251771435e-06	-7.718033551335278e-05	1.1634293770937563e-05	-5.213704401289778e-07	-7.558450726053237e-05	1.1881878798805551e-05	-7.766700437181866e-07	-7.605527659511438e-05	1.2225980023978008e-05	-1.1314932215879344e-06	-7.670956617877076e-05
1.1910101194817982e-05	-1.7803516851231487e-06	-7.702088752053504e-05	1.1299898805182013e-05	-5.298164821018444e-08	-7.621848749607227e-05	1.1479908510124624e-05	-5.625558090995085e-07	-7.64551955032888e-05	1.1730091489875371e-05	-1.2707775242338238e-06	-7.678417951331853e-05
1.1193492433970836e-05	-1.8737606102453298e-06	-7.67868234011662e-05	1.1156621177525173e-05	1.1525720888478769e-07	-7.699285404362259e-05	1.1167498198176645e-05	-4.7150304775859725e-07	-7.693207500409796e-05	1.1182615413319367e-05	-1.2870003536019453e-06	-7.684760244069084e-05
1.042267295512468e-05	-1.6215553612081338e-06	-7.666808714940276e-05	1.1110335535633712e-05	-6.211810817961844e-08	-7.771464131868141e-05	1.0907475074383549e-05	-5.221520978230303e-07	-7.740590783874421e-05	1.0625533416374843e-05	-1.161521371564721e-06	-7.697682062933996e-05
9.74754688712031e-06	-1.0983803837074068e-06	-7.680736411385345e-05	1.1015707333950603e-05	-5.104631537075531e-07	-7.823779146669751e-05	1.0641600002135666e-05	-6.838987365575113e-07	-7.781581539760851e-05	1.0121654218935246e-05	-9.249448008574512e-07	-7.722934018294245e-05
9.307364113853444e-06	-4.7304818772116063e-07	-7.724754688712031e-05	1.0737791466697513e-05	-1.0609654177210132e-06	-7.851570733395061e-05	1.0315815397608512e-05	-8.875298348710569e-07	-7.814160000213567e-05	9.729340182942445e-06	-6.464837705711189e-07	-7.762165421893525e-05
9.168087149402752e-06	5.0126789779565627e-08	-7.792267295512468e-05	1.0214641318681402e-05	-1.5093104632489534e-06	-7.861033553563371e-05	9.9059078387442e-06	-1.0492764736055396e-06	-7.840747507438354e-05	9.476820629339956e-06	-4.099071998638451e-07	-7.812553341637485e-05
9.286823401166203e-06	3.0233203881676117e-07	-7.869349243397084e-05	9.492854043622587e-06	-1.6866857803133564e-06	-7.865662117752518e-05	9.432075004097953e-06	-1.099925523669972e-06	-7.866749819817665e-05	9.347602440690836e-06	-2.8442821782662375e-07	-7.868261541331937e-05
9.520887520535048e-06	2.0892311369457761e-07	-7.941010119481799e-05	8.718487496072268e-06	-1.5184469232183814e-06	-7.879989880518202e-05	8.95519550328879e-06	-1.008872762329059e-06	-7.897990851012462e-05	9.284179513318531e-06	-3.0065104719474724e-07	-7.923009148987538e-05
9.68033551335278e-06	-1.846357462514234e-07	-7.9973565051846e-05	8.084507260532367e-06	-1.0500581312995902e-06	-7.913429377093757e-05	8.555276595114388e-06	-7.947585277103819e-07	-7.938187879880555e-05	9.20956617877076e-06	-4.399353498406362e-07	-7.972598002397801e-05
9.603844343576565e-06	-7.285714605577742e-07	-8.037040195947968e-05	7.75489014983514e-06	-4.3129248502045696e-07	-7.966826692962468e-05	8.30033163698886e-06	-5.189897828039645e-07	-7.98753967634319e-05	9.058402856422845e-06	-6.408741627742645e-07	-8.016327212567246e-05
9.226874325134136e-06	-1.220851615704674e-06	-8.066693216679758e-05	7.796446972290073e-06	1.3581760209923848e-07	-8.033029256470233e-05	8.218423041379071e-06	-2.643998171529163e-07	-8.042960124732044e-05	8.804898256045133e-06	-8.206341964525228e-07	-8.056762348417949e-05
8.613119687469178e-06	-1.4773952647182028e-06	-8.096876798719661e-05	8.147359265101658e-06	4.671911830855547e-07	-8.100939772967664e-05	8.284758589700076e-06	-1.0646181901655397e-07	-8.099741195564504e-05	8.475720362870757e-06	-9.037422626160955e-07	-8.098075376122821e-05
7.934771175003876e-06	-1.3960451891128478e-06	-8.136592594025583e-05	8.636906204858874e-06	4.606710394529894e-07	-8.161008008507171e-05	8.42977637105165e-06	-8.70602479739329e-08	-8.153805461235104e-05	8.141901008811101e-06	-8.483139016859262e-07	-8.143795141297652e-05
7.408150564454181e-06	-9.92069825884507e-07	-8.188956734331999e-05	9.049821869825394e-06	1.3152560819743387e-07	-8.209559798577637e-05	8.565528834740884e-06	-1.999350448567376e-07	-8.203481894625174e-05	7.892443599538687e-06	-6.606091728303315e-07	-8.195034638284462e-05
7.209999999999999e-06	-3.928571428571419e-07	-8.25e-05	9.209999999999998e-06	-3.9285714285714323e-07	-8.25e-05	8.619999999999999e-06	-3.928571428571418e-07	-8.25e-05	7.8e-06	-3.928571428571387e-07	-8.25e-05
7.408150564454183e-06	2.063555401702296e-07	-8.311043265668001e-05	9.049821869825391e-06	-9.17239893911719e-07	-8.290440201422363e-05	8.565528834740884e-06	-5.857792408575452e-07	-8.296518105374826e-05	7.892443599538689e-06	-1.2510511288394634e-07	-8.304965361715538e-05
7.93477117500388e-06	6.103309033985679e-07	-8.363407405974417e-05	8.63690620485887e-06	-1.2463853251672721e-06	-8.338991991492829e-05	8.429776371051649e-06	-6.986540377403489e-07	-8.346194538764898e-05	8.141901008811105e-06	6.25996159716464e-08	-8.356204858702348e-05
8.613119687469175e-06	6.916809790039216e-07	-8.403123201280339e-05	8.147359265101655e-06	-1.2529054687998355e-06	-8.399060227032335e-05	8.284758589700073e-06	-6.792524666977275e-07	-8.400258804435496e-05	8.47572036287076e-06	1.180279769018125e-07	-8.401924623877179e-05
9.22687432513414e-06	4.3513732999038895e-07	-8.433306783320241e-05	7.79644697229007e-06	-9.215318878135168e-07	-8.466970743529766e-05	8.21842304137907e-06	-5.213144685613637e-07	-8.457039875267957e-05	8.804898256045138e-06	3.491991073823774e-08	-8.443237651582051e-05
9.603844343576565e-06	-5.714282515651168e-08	-8.462959804052032e-05	7.75489014983514e-06	-3.544218006938199e-07	-8.533173307037533e-05	8.300331636988862e-06	-2.6672450291031517e-07	-8.51246032365681e-05	9.058402856422846e-06	-1.4484012294002153e-07	-8.483672787432755e-05
9.68033551335278e-06	-6.010785394628557e-07	-8.5026434948154e-05	8.084507260532365e-06	2.6434384558531255e-07	-8.586570622906243e-05	8.555276595114388e-06	9.044241996102046e-09	-8.561812120119445e-05	9.209566178770757e-06	-3.4577893587364986e-07	-8.527401997602199e-05
9.520887520535048e-06	-9.946373994088613e-07	-8.558989880518201e-05	8.718487496072273e-06	7.327326375041023e-07	-8.620010119481798e-05	8.955195503288791e-06	2.231584766147786e-07	-8.602009148987537e-05	9.28417951331853e-06	-4.850632385195367e-07	-8.576990851012463e-05
9.286823401166202e-06	-1.0880463245310423e-06	-8.630650756602916e-05	9.492854043622593e-06	9.009714945990742e-07	-8.634337882247482e-05	9.432075004097956e-06	3.142112379556897e-07	-8.633250180182336e-05	9.347602440690833e-06	-5.012860678876577e-07	-8.631738458668064e-05
9.16808714940275e-06	-8.3584107549385e-07	-8.707732704487532e-05	1.0214641318681402e-05	7.235961775346682e-07	-8.638966446436629e-05	9.9059078387442e-06	2.6356218789125596e-07	-8.659252492561644e-05	9.47682062933995e-06	-3.758070858504347e-07	-8.687446658362515e-05
9.307364113853446e-06	-3.1266609799312044e-07	-8.775245311287969e-05	1.0737791466697513e-05	2.752511320067338e-07	-8.64842926660494e-05	1.0315815397608512e-05	1.0181554915677577e-07	-8.685839999786433e-05	9.729340182942445e-06	-1.392305151431649e-07	-8.737834578106475e-05
9.747546887120313e-06	3.1266609799312886e-07	-8.819263588614655e-05	1.1015707333950603e-05	-2.75251132006733e-07	-8.676220853330249e-05	1.0641600002135668e-05	-1.0181554915677301e-07	-8.718418460239149e-05	1.0121654218935248e-05	1.3923051514317308e-07	-8.777065981705755e-05
1.0422672955124681e-05	8.358410754938519e-07	-8.833191285059724e-05	1.1110335535633712e-05	-7.235961775346668e-07	-8.72853586813186e-05	1.0907475074383549e-05	-2.6356218789125315e-07	-8.75940921612558e-05	1.0625533416374846e-05	3.758070858504412e-07	-8.802317937066004e-05
1.1193492433970839e-05	1.0880463245310472e-06	-8.82131765988338e-05	1.1156621177525175e-05	-9.009714945990703e-07	-8.800714595637741e-05	1.1167498198176645e-05	-3.14211237955686e-07	-8.806792499590204e-05	1.1182615413319367e-05	5.012860678876623e-07	-8.815239755930917e-05
1.1910101194817987e-05	9.946373994088634e-07	-8.797911247946494e-05	1.1299898805182014e-05	-7.327326375040963e-07	-8.878151250392773e-05	1.1479908510124627e-05	-2.2315847661477355e-07	-8.85448044967112e-05	1.1730091489875376e-05	4.850632385195386e-07	-8.821582048668147e-05
1.2473565051845995e-05	6.010785394628623e-07	-8.781966448664722e-05	1.163429377093756e-05	-2.6434384558530513e-07	-8.941549273946763e-05	1.1881878798805548e-05	-9.044241996097e-09	-8.89447234048856e-05	1.2225980023978007e-05	3.4577893587364955e-07	-8.829043382122923e-05
1.2870401959479679e-05	5.714282515651187e-08	-8.789615565642343e-05	1.2168266929624677e-05	3.5442180069382765e-07	-8.974510985016486e-05	1.2375396763431902e-05	2.6672450291032057e-07	-8.919966836301113e-05	1.2663272125672453e-05	1.4484012294002108e-07	-8.844159714357716e-05
1.3166932166797586e-05	-4.3513732999038874e-07	-8.827312567486586e-05	1.2830292564702337e-05	9.215318878135229e-07	-8.970355302770992e-05	1.2929601247320436e-05	5.213144685613686e-07	-8.928157695862092e-05	1.3067623484179487e-05	-3.491991073823737e-08	-8.869510174395486e-05
1.3468767987196604e-05	-6.916809790039179e-07	-8.888688031253081e-05	1.3509397729676642e-05	1.252905468799839e-06	-8.935264073489833e-05	1.349741195564503e-05	6.792524666977307e-07	-8.921524141029992e-05	1.3480753761228214e-05	-1.1802797690181003e-07	-8.902427963712924e-05
1.3865925940255834e-05	-6.103309033985629e-07	-8.956522882499612e-05	1.4110080085071714e-05	1.2463853251672749e-06	-8.886309379514112e-05	1.403805461235103e-05	6.986540377403521e-07	-8.907022362894835e-05	1.393795141297652e-05	-6.259961597164143e-08	-8.93580989911889e-05
1.4389567343319989e-05	-2.0635554017022286e-07	-9.009184943554582e-05	1.4595597985776371e-05	9.172398939117192e-07	-8.84501781301746e-05	1.4534818946251738e-05	5.857792408575473e-07	-8.893447116525911e-05	1.4450346382844622e-05	1.2510511288395336e-07	-8.96075564004613e-05
1.4999999999999997e-05	3.9285714285714175e-07	-9.029e-05	1.4999999999999997e-05	3.928571428571425e-07	-8.829e-05	1.4999999999999997e-05	3.9285714285714334e-07	-8.888e-05	1.4999999999999997e-05	3.9285714285714593e-07	-8.97e-05
1.5610432656680012e-05	9.920698258845134e-07	-9.009184943554582e-05	1.5404402014223628e-05	-1.3152560819743387e-07	-8.84501781301746e-05	1.5465181053748263e-05	1.9993504485673986e-07	-8.893447116525911e-05	1.5549653617155377e-05	6.606091728303381e-07	-8.96075564004613e-05
1.6134074059744165e-05	1.3960451891128523e-06	-8.956522882499612e-05	1.5889919914928286e-05	-4.6067103945298773e-07	-8.886309379514112e-05	1.596194538764897e-05	8.706024797393547e-08	-8.907022362894835e-05	1.606204858702348e-05	8.483139016859308e-07	-8.93580989911889e-05
1.653123201280339e-05	1.4773952647182062e-06	-8.888688031253083e-05	1.649060227032335e-05	-4.671911830855514e-07	-8.935264073489835e-05	1.6502588044354962e-05	1.0646181901655683e-07	-8.921524141029992e-05	1.651924623877178e-05	9.037422626160967e-07	-8.902427963712924e-05
1.6833067833202413e-05	1.2208516157046738e-06	-8.827312567486586e-05	1.7169707435297664e-05	-1.358176020992331e-07	-8.970355302770992e-05	1.7070398752679565e-05	2.6439981715291987e-07	-8.928157695862092e-05	1.6932376515820512e-05	8.206341964525219e-07	-8.869510174395486e-05
1.7129598040520322e-05	7.285714605577726e-07	-8.789615565642343e-05	1.7831733070375323e-05	4.3129248502046295e-07	-8.974510985016486e-05	1.76246032365681e-05	5.189897828039683e-07	-8.919966836301113e-05	1.7336727874327547e-05	6.408741627742626e-07	-8.844159714357716e-05
1.7526434948154e-05	1.846357462514285e-07	-8.781966448664722e-05	1.8365706229062435e-05	1.0500581312995953e-06	-8.941549273946763e-05	1.8118121201194444e-05	7.94758527710385e-07	-8.894472340488562e-05	1.777401997602199e-05	4.3993534984063417e-07	-8.829043382122925e-05
1.8089898805182014e-05	-2.0892311369457772e-07	-8.797911247946496e-05	1.8700101194817985e-05	1.5184469232183856e-06	-8.878151250392773e-05	1.8520091489875374e-05	1.008872762329062e-06	-8.85448044967112e-05	1.8269908510124625e-05	3.0065104719474714e-07	-8.821582048668147e-05
1.8806507566029163e-05	-3.023320388167589e-07	-8.82131765988338e-05	1.8843378822474822e-05	1.6866857803133575e-06	-8.800714595637741e-05	1.8832501801823352e-05	1.0999255236699734e-06	-8.806792499590204e-05	1.8817384586680637e-05	2.844282178266256e-07	-8.815239755930917e-05
1.957732704487531e-05	-5.012678977956694e-08	-8.833191285059724e-05	1.8889664464366282e-05	1.5093104632489521e-06	-8.72853586813186e-05	1.9092524925616445e-05	1.0492764736055398e-06	-8.75940921612558e-05	1.937446658362515e-05	4.0990719986384883e-07	-8.802317937066004e-05
2.0252453112879688e-05	4.7304818772116243e-07	-8.819263588614655e-05	1.8984292666049395e-05	1.0609654177210183e-06	-8.676220853330249e-05	1.9358399997864333e-05	8.875298348710596e-07	-8.718418460239149e-05	1.9878345781064753e-05	6.464837705711186e-07	-8.777065981705755e-05
2.0692635886146555e-05	1.0983803837074112e-06	-8.775245311287969e-05	1.9262208533302486e-05	5.104631537075513e-07	-8.648429266604939e-05	1.968418460239149e-05	6.838987365575112e-07	-8.685839999786433e-05	2.0270659817057552e-05	9.249448008574566e-07	-8.737834578106475e-05
2.0831912850597247e-05	1.6215553612081344e-06	-8.707732704487532e-05	1.9785358681318595e-05	6.211810817961732e-08	-8.638966446436629e-05	2.0094092161255794e-05	5.221520978230305e-07	-8.659252492561646e-05	2.0523179370660042e-05	1.1615213715647246e-06	-8.687446658362515e-05
2.0713176598833796e-05	1.8737606102453298e-06	-8.630650756602916e-05	2.0507145956377408e-05	-1.152572088847865e-07	-8.634337882247482e-05	2.0567924995902043e-05	4.7150304775859757e-07	-8.633250180182335e-05	2.065239755930916e-05	1.287000353601946e-06	-8.631738458668064e-05
2.047911247946495e-05	1.7803516851231473e-06	-8.558989880518201e-05	2.128151250392773e-05	5.298164821018704e-08	-8.620010119481798e-05	2.104480449671121e-05	5.625558090995095e-07	-8.602009148987537e-05	2.0715820486681466e-05	1.2707775242338221e-06	-8.576990851012462e-05
